Date,Price
"Aug 09, 2022",4122.47
"Aug 08, 2022",4140.06
"Aug 05, 2022",4145.19
"Aug 04, 2022",4151.94
"Aug 03, 2022",4155.17
"Aug 02, 2022",4091.19
"Aug 01, 2022",4118.63
"Jul 29, 2022",4130.29
"Jul 28, 2022",4072.43
"Jul 27, 2022",4023.61
"Jul 26, 2022",3921.05
"Jul 25, 2022",3966.84
"Jul 22, 2022",3961.63
"Jul 21, 2022",3998.95
"Jul 20, 2022",3959.9
"Jul 19, 2022",3936.69
"Jul 18, 2022",3830.85
"Jul 15, 2022",3863.16
"Jul 14, 2022",3790.38
"Jul 13, 2022",3801.78
"Jul 12, 2022",3818.8
"Jul 11, 2022",3854.43
"Jul 08, 2022",3899.38
"Jul 07, 2022",3902.62
"Jul 06, 2022",3845.08
"Jul 05, 2022",3831.39
"Jul 01, 2022",3825.33
"Jun 30, 2022",3785.38
"Jun 29, 2022",3818.83
"Jun 28, 2022",3821.55
"Jun 27, 2022",3900.11
"Jun 24, 2022",3911.74
"Jun 23, 2022",3795.73
"Jun 22, 2022",3759.89
"Jun 21, 2022",3764.79
"Jun 17, 2022",3674.84
"Jun 16, 2022",3666.77
"Jun 15, 2022",3789.99
"Jun 14, 2022",3735.48
"Jun 13, 2022",3749.63
"Jun 10, 2022",3900.86
"Jun 09, 2022",4017.82
"Jun 08, 2022",4115.77
"Jun 07, 2022",4160.68
"Jun 06, 2022",4121.43
"Jun 03, 2022",4108.54
"Jun 02, 2022",4176.82
"Jun 01, 2022",4101.23
"May 31, 2022",4132.15
"May 27, 2022",4158.24
"May 26, 2022",4057.84
"May 25, 2022",3978.73
"May 24, 2022",3941.48
"May 23, 2022",3973.75
"May 20, 2022",3901.36
"May 19, 2022",3900.79
"May 18, 2022",3923.68
"May 17, 2022",4088.85
"May 16, 2022",4008.01
"May 13, 2022",4023.89
"May 12, 2022",3930.08
"May 11, 2022",3935.18
"May 10, 2022",4001.05
"May 09, 2022",3991.24
"May 06, 2022",4123.34
"May 05, 2022",4152.38
"May 04, 2022",4300.17
"May 03, 2022",4175.48
"May 02, 2022",4155.38
"Apr 29, 2022",4131.93
"Apr 28, 2022",4287.5
"Apr 27, 2022",4183.96
"Apr 26, 2022",4175.2
"Apr 25, 2022",4296.12
"Apr 22, 2022",4271.78
"Apr 21, 2022",4393.66
"Apr 20, 2022",4459.45
"Apr 19, 2022",4462.21
"Apr 18, 2022",4391.69
"Apr 14, 2022",4392.59
"Apr 13, 2022",4446.59
"Apr 12, 2022",4397.45
"Apr 11, 2022",4412.53
"Apr 08, 2022",4488.28
"Apr 07, 2022",4500.21
"Apr 06, 2022",4481.15
"Apr 05, 2022",4525.12
"Apr 04, 2022",4582.64
"Apr 01, 2022",4545.86
"Mar 31, 2022",4530.41
"Mar 30, 2022",4602.45
"Mar 29, 2022",4631.6
"Mar 28, 2022",4575.52
"Mar 25, 2022",4543.04
"Mar 24, 2022",4520.16
"Mar 23, 2022",4456.23
"Mar 22, 2022",4511.61
"Mar 21, 2022",4461.18
"Mar 18, 2022",4463.09
"Mar 17, 2022",4411.67
"Mar 16, 2022",4357.95
"Mar 15, 2022",4262.45
"Mar 14, 2022",4173.11
"Mar 11, 2022",4204.31
"Mar 10, 2022",4259.52
"Mar 09, 2022",4277.88
"Mar 08, 2022",4170.62
"Mar 07, 2022",4201.09
"Mar 04, 2022",4328.87
"Mar 03, 2022",4363.49
"Mar 02, 2022",4386.54
"Mar 01, 2022",4306.26
"Feb 28, 2022",4373.79
"Feb 25, 2022",4384.62
"Feb 24, 2022",4288.7
"Feb 23, 2022",4225.5
"Feb 22, 2022",4304.74
"Feb 18, 2022",4348.87
"Feb 17, 2022",4380.26
"Feb 16, 2022",4475.01
"Feb 15, 2022",4471.07
"Feb 14, 2022",4401.67
"Feb 11, 2022",4418.64
"Feb 10, 2022",4504.06
"Feb 09, 2022",4587.18
"Feb 08, 2022",4521.54
"Feb 07, 2022",4483.87
"Feb 04, 2022",4500.54
"Feb 03, 2022",4477.44
"Feb 02, 2022",4589.32
"Feb 01, 2022",4546.54
"Jan 31, 2022",4515.55
"Jan 28, 2022",4431.85
"Jan 27, 2022",4326.5
"Jan 26, 2022",4349.93
"Jan 25, 2022",4356.45
"Jan 24, 2022",4410.13
"Jan 21, 2022",4397.93
"Jan 20, 2022",4482.73
"Jan 19, 2022",4532.76
"Jan 18, 2022",4577.34
"Jan 14, 2022",4662.85
"Jan 13, 2022",4659.02
"Jan 12, 2022",4726.35
"Jan 11, 2022",4713.07
"Jan 10, 2022",4670.29
"Jan 07, 2022",4677.02
"Jan 06, 2022",4696.05
"Jan 05, 2022",4700.58
"Jan 04, 2022",4793.54
"Jan 03, 2022",4796.56
"Dec 31, 2021",4766.18
"Dec 30, 2021",4778.73
"Dec 29, 2021",4793.06
"Dec 28, 2021",4786.36
"Dec 27, 2021",4791.19
"Dec 23, 2021",4725.78
"Dec 22, 2021",4696.56
"Dec 21, 2021",4649.23
"Dec 20, 2021",4568.02
"Dec 17, 2021",4620.64
"Dec 16, 2021",4668.67
"Dec 15, 2021",4709.84
"Dec 14, 2021",4634.09
"Dec 13, 2021",4669.15
"Dec 10, 2021",4712.02
"Dec 09, 2021",4667.45
"Dec 08, 2021",4701.21
"Dec 07, 2021",4686.75
"Dec 06, 2021",4591.67
"Dec 03, 2021",4538.43
"Dec 02, 2021",4577.1
"Dec 01, 2021",4513.04
"Nov 30, 2021",4567
"Nov 29, 2021",4655.27
"Nov 26, 2021",4594.62
"Nov 24, 2021",4701.46
"Nov 23, 2021",4690.7
"Nov 22, 2021",4682.95
"Nov 19, 2021",4697.96
"Nov 18, 2021",4706.64
"Nov 17, 2021",4688.67
"Nov 16, 2021",4700.9
"Nov 15, 2021",4682.81
"Nov 12, 2021",4682.85
"Nov 11, 2021",4649.27
"Nov 10, 2021",4646.71
"Nov 09, 2021",4685.25
"Nov 08, 2021",4701.7
"Nov 05, 2021",4697.53
"Nov 04, 2021",4680.06
"Nov 03, 2021",4660.57
"Nov 02, 2021",4630.65
"Nov 01, 2021",4613.67
"Oct 29, 2021",4605.38
"Oct 28, 2021",4596.42
"Oct 27, 2021",4551.68
"Oct 26, 2021",4574.79
"Oct 25, 2021",4566.48
"Oct 22, 2021",4544.9
"Oct 21, 2021",4549.78
"Oct 20, 2021",4536.19
"Oct 19, 2021",4519.63
"Oct 18, 2021",4486.48
"Oct 15, 2021",4471.37
"Oct 14, 2021",4438.23
"Oct 13, 2021",4363.8
"Oct 12, 2021",4350.64
"Oct 11, 2021",4361.19
"Oct 08, 2021",4391.36
"Oct 07, 2021",4399.76
"Oct 06, 2021",4363.55
"Oct 05, 2021",4345.72
"Oct 04, 2021",4300.46
"Oct 01, 2021",4357.05
"Sep 30, 2021",4307.54
"Sep 29, 2021",4359.46
"Sep 28, 2021",4352.63
"Sep 27, 2021",4443.11
"Sep 24, 2021",4455.48
"Sep 23, 2021",4448.98
"Sep 22, 2021",4395.64
"Sep 21, 2021",4354.18
"Sep 20, 2021",4357.73
"Sep 17, 2021",4432.99
"Sep 16, 2021",4473.76
"Sep 15, 2021",4480.7
"Sep 14, 2021",4443.05
"Sep 13, 2021",4468.73
"Sep 10, 2021",4458.58
"Sep 09, 2021",4493.28
"Sep 08, 2021",4514.07
"Sep 07, 2021",4520.03
"Sep 03, 2021",4535.43
"Sep 02, 2021",4536.95
"Sep 01, 2021",4524.09
"Aug 31, 2021",4522.68
"Aug 30, 2021",4528.79
"Aug 27, 2021",4509.37
"Aug 26, 2021",4469.91
"Aug 25, 2021",4496.19
"Aug 24, 2021",4486.23
"Aug 23, 2021",4479.54
"Aug 20, 2021",4441.67
"Aug 19, 2021",4405.8
"Aug 18, 2021",4400.27
"Aug 17, 2021",4448.08
"Aug 16, 2021",4479.66
"Aug 13, 2021",4468
"Aug 12, 2021",4460.84
"Aug 11, 2021",4447.7
"Aug 10, 2021",4436.75
"Aug 09, 2021",4432.35
"Aug 06, 2021",4436.52
"Aug 05, 2021",4429.1
"Aug 04, 2021",4402.68
"Aug 03, 2021",4423.15
"Aug 02, 2021",4387.11
"Jul 30, 2021",4395.26
"Jul 29, 2021",4419.15
"Jul 28, 2021",4400.65
"Jul 27, 2021",4401.46
"Jul 26, 2021",4422.23
"Jul 23, 2021",4411.8
"Jul 22, 2021",4367.48
"Jul 21, 2021",4358.69
"Jul 20, 2021",4323.21
"Jul 19, 2021",4258.63
"Jul 16, 2021",4327.16
"Jul 15, 2021",4360.03
"Jul 14, 2021",4374.3
"Jul 13, 2021",4369.21
"Jul 12, 2021",4384.63
"Jul 09, 2021",4369.55
"Jul 08, 2021",4320.82
"Jul 07, 2021",4358.13
"Jul 06, 2021",4343.54
"Jul 02, 2021",4352.34
"Jul 01, 2021",4319.94
"Jun 30, 2021",4297.5
"Jun 29, 2021",4291.8
"Jun 28, 2021",4290.61
"Jun 25, 2021",4280.7
"Jun 24, 2021",4266.49
"Jun 23, 2021",4241.84
"Jun 22, 2021",4246.44
"Jun 21, 2021",4224.79
"Jun 18, 2021",4166.45
"Jun 17, 2021",4221.86
"Jun 16, 2021",4223.7
"Jun 15, 2021",4246.59
"Jun 14, 2021",4255.15
"Jun 11, 2021",4247.44
"Jun 10, 2021",4239.18
"Jun 09, 2021",4219.55
"Jun 08, 2021",4227.26
"Jun 07, 2021",4226.52
"Jun 04, 2021",4229.89
"Jun 03, 2021",4192.85
"Jun 02, 2021",4208.12
"Jun 01, 2021",4202.04
"May 28, 2021",4204.11
"May 27, 2021",4200.88
"May 26, 2021",4195.99
"May 25, 2021",4188.13
"May 24, 2021",4197.05
"May 21, 2021",4155.86
"May 20, 2021",4159.12
"May 19, 2021",4115.68
"May 18, 2021",4127.83
"May 17, 2021",4163.29
"May 14, 2021",4173.85
"May 13, 2021",4112.5
"May 12, 2021",4063.04
"May 11, 2021",4152.1
"May 10, 2021",4188.43
"May 07, 2021",4232.6
"May 06, 2021",4201.62
"May 05, 2021",4167.59
"May 04, 2021",4164.66
"May 03, 2021",4192.66
"Apr 30, 2021",4181.17
"Apr 29, 2021",4211.47
"Apr 28, 2021",4183.18
"Apr 27, 2021",4186.72
"Apr 26, 2021",4187.62
"Apr 23, 2021",4180.17
"Apr 22, 2021",4134.98
"Apr 21, 2021",4173.42
"Apr 20, 2021",4134.94
"Apr 19, 2021",4163.26
"Apr 16, 2021",4185.47
"Apr 15, 2021",4170.42
"Apr 14, 2021",4124.66
"Apr 13, 2021",4141.59
"Apr 12, 2021",4127.99
"Apr 09, 2021",4128.8
"Apr 08, 2021",4097.17
"Apr 07, 2021",4079.95
"Apr 06, 2021",4073.94
"Apr 05, 2021",4077.91
"Apr 01, 2021",4019.87
"Mar 31, 2021",3972.89
"Mar 30, 2021",3958.55
"Mar 29, 2021",3971.09
"Mar 26, 2021",3974.54
"Mar 25, 2021",3909.52
"Mar 24, 2021",3889.14
"Mar 23, 2021",3910.52
"Mar 22, 2021",3940.59
"Mar 19, 2021",3913.1
"Mar 18, 2021",3915.46
"Mar 17, 2021",3974.12
"Mar 16, 2021",3962.71
"Mar 15, 2021",3968.94
"Mar 12, 2021",3943.34
"Mar 11, 2021",3939.34
"Mar 10, 2021",3898.81
"Mar 09, 2021",3875.44
"Mar 08, 2021",3821.35
"Mar 05, 2021",3841.94
"Mar 04, 2021",3768.47
"Mar 03, 2021",3819.72
"Mar 02, 2021",3870.29
"Mar 01, 2021",3901.82
"Feb 26, 2021",3811.15
"Feb 25, 2021",3829.34
"Feb 24, 2021",3925.43
"Feb 23, 2021",3881.37
"Feb 22, 2021",3876.5
"Feb 19, 2021",3906.71
"Feb 18, 2021",3913.97
"Feb 17, 2021",3931.33
"Feb 16, 2021",3932.59
"Feb 12, 2021",3934.83
"Feb 11, 2021",3916.38
"Feb 10, 2021",3909.88
"Feb 09, 2021",3911.23
"Feb 08, 2021",3915.59
"Feb 05, 2021",3886.83
"Feb 04, 2021",3871.74
"Feb 03, 2021",3830.17
"Feb 02, 2021",3826.31
"Feb 01, 2021",3773.86
"Jan 29, 2021",3714.24
"Jan 28, 2021",3787.38
"Jan 27, 2021",3750.77
"Jan 26, 2021",3849.62
"Jan 25, 2021",3855.36
"Jan 22, 2021",3841.47
"Jan 21, 2021",3853.07
"Jan 20, 2021",3851.85
"Jan 19, 2021",3798.91
"Jan 15, 2021",3768.25
"Jan 14, 2021",3795.54
"Jan 13, 2021",3809.84
"Jan 12, 2021",3801.19
"Jan 11, 2021",3799.61
"Jan 08, 2021",3824.68
"Jan 07, 2021",3803.79
"Jan 06, 2021",3748.14
"Jan 05, 2021",3726.86
"Jan 04, 2021",3700.65
"Dec 31, 2020",3756.07
"Dec 30, 2020",3732.04
"Dec 29, 2020",3727.04
"Dec 28, 2020",3735.36
"Dec 24, 2020",3703.06
"Dec 23, 2020",3690.01
"Dec 22, 2020",3687.26
"Dec 21, 2020",3694.92
"Dec 18, 2020",3709.41
"Dec 17, 2020",3722.48
"Dec 16, 2020",3701.17
"Dec 15, 2020",3694.62
"Dec 14, 2020",3647.49
"Dec 11, 2020",3663.46
"Dec 10, 2020",3668.1
"Dec 09, 2020",3672.82
"Dec 08, 2020",3702.25
"Dec 07, 2020",3691.96
"Dec 04, 2020",3699.12
"Dec 03, 2020",3666.72
"Dec 02, 2020",3669.01
"Dec 01, 2020",3662.45
"Nov 30, 2020",3621.63
"Nov 27, 2020",3638.35
"Nov 25, 2020",3629.65
"Nov 24, 2020",3635.41
"Nov 23, 2020",3577.59
"Nov 20, 2020",3557.54
"Nov 19, 2020",3581.87
"Nov 18, 2020",3567.79
"Nov 17, 2020",3609.53
"Nov 16, 2020",3626.91
"Nov 13, 2020",3585.15
"Nov 12, 2020",3537.01
"Nov 11, 2020",3572.66
"Nov 10, 2020",3545.53
"Nov 09, 2020",3550.5
"Nov 06, 2020",3509.44
"Nov 05, 2020",3510.45
"Nov 04, 2020",3443.44
"Nov 03, 2020",3369.16
"Nov 02, 2020",3310.24
"Oct 30, 2020",3269.96
"Oct 29, 2020",3310.11
"Oct 28, 2020",3271.03
"Oct 27, 2020",3390.68
"Oct 26, 2020",3400.97
"Oct 23, 2020",3465.39
"Oct 22, 2020",3453.49
"Oct 21, 2020",3435.56
"Oct 20, 2020",3443.12
"Oct 19, 2020",3426.92
"Oct 16, 2020",3483.81
"Oct 15, 2020",3483.34
"Oct 14, 2020",3488.67
"Oct 13, 2020",3511.93
"Oct 12, 2020",3534.22
"Oct 09, 2020",3477.13
"Oct 08, 2020",3446.83
"Oct 07, 2020",3419.45
"Oct 06, 2020",3360.95
"Oct 05, 2020",3408.63
"Oct 02, 2020",3348.44
"Oct 01, 2020",3380.8
"Sep 30, 2020",3363
"Sep 29, 2020",3335.47
"Sep 28, 2020",3351.6
"Sep 25, 2020",3298.46
"Sep 24, 2020",3246.59
"Sep 23, 2020",3236.92
"Sep 22, 2020",3315.57
"Sep 21, 2020",3281.06
"Sep 18, 2020",3319.47
"Sep 17, 2020",3357.01
"Sep 16, 2020",3385.49
"Sep 15, 2020",3401.2
"Sep 14, 2020",3383.54
"Sep 11, 2020",3340.97
"Sep 10, 2020",3339.19
"Sep 09, 2020",3398.96
"Sep 08, 2020",3331.84
"Sep 04, 2020",3426.96
"Sep 03, 2020",3455.06
"Sep 02, 2020",3580.84
"Sep 01, 2020",3526.65
"Aug 31, 2020",3500.31
"Aug 28, 2020",3508.01
"Aug 27, 2020",3484.55
"Aug 26, 2020",3478.73
"Aug 25, 2020",3443.62
"Aug 24, 2020",3431.28
"Aug 21, 2020",3397.16
"Aug 20, 2020",3385.51
"Aug 19, 2020",3374.85
"Aug 18, 2020",3389.78
"Aug 17, 2020",3381.99
"Aug 14, 2020",3372.85
"Aug 13, 2020",3373.43
"Aug 12, 2020",3380.35
"Aug 11, 2020",3333.69
"Aug 10, 2020",3360.47
"Aug 07, 2020",3351.28
"Aug 06, 2020",3349.16
"Aug 05, 2020",3327.77
"Aug 04, 2020",3306.51
"Aug 03, 2020",3294.61
"Jul 31, 2020",3271.12
"Jul 30, 2020",3246.22
"Jul 29, 2020",3258.44
"Jul 28, 2020",3218.44
"Jul 27, 2020",3239.41
"Jul 24, 2020",3215.63
"Jul 23, 2020",3235.66
"Jul 22, 2020",3276.02
"Jul 21, 2020",3257.3
"Jul 20, 2020",3251.84
"Jul 17, 2020",3224.73
"Jul 16, 2020",3215.57
"Jul 15, 2020",3226.56
"Jul 14, 2020",3197.52
"Jul 13, 2020",3155.22
"Jul 10, 2020",3185.04
"Jul 09, 2020",3152.05
"Jul 08, 2020",3169.94
"Jul 07, 2020",3145.32
"Jul 06, 2020",3179.72
"Jul 02, 2020",3130.01
"Jul 01, 2020",3115.86
"Jun 30, 2020",3100.29
"Jun 29, 2020",3053.24
"Jun 26, 2020",3009.05
"Jun 25, 2020",3083.76
"Jun 24, 2020",3050.33
"Jun 23, 2020",3131.29
"Jun 22, 2020",3117.86
"Jun 19, 2020",3097.74
"Jun 18, 2020",3115.34
"Jun 17, 2020",3113.49
"Jun 16, 2020",3124.74
"Jun 15, 2020",3066.59
"Jun 12, 2020",3041.31
"Jun 11, 2020",3002.1
"Jun 10, 2020",3190.14
"Jun 09, 2020",3207.18
"Jun 08, 2020",3232.39
"Jun 05, 2020",3193.93
"Jun 04, 2020",3112.35
"Jun 03, 2020",3122.87
"Jun 02, 2020",3080.82
"Jun 01, 2020",3055.73
"May 29, 2020",3044.31
"May 28, 2020",3029.73
"May 27, 2020",3036.13
"May 26, 2020",2991.77
"May 22, 2020",2955.45
"May 21, 2020",2948.51
"May 20, 2020",2971.61
"May 19, 2020",2922.94
"May 18, 2020",2953.91
"May 15, 2020",2863.7
"May 14, 2020",2852.5
"May 13, 2020",2820
"May 12, 2020",2870.12
"May 11, 2020",2930.32
"May 08, 2020",2929.8
"May 07, 2020",2881.19
"May 06, 2020",2848.42
"May 05, 2020",2868.44
"May 04, 2020",2842.74
"May 01, 2020",2830.71
"Apr 30, 2020",2912.43
"Apr 29, 2020",2939.51
"Apr 28, 2020",2863.39
"Apr 27, 2020",2878.48
"Apr 24, 2020",2836.74
"Apr 23, 2020",2797.8
"Apr 22, 2020",2799.31
"Apr 21, 2020",2736.56
"Apr 20, 2020",2823.16
"Apr 17, 2020",2874.56
"Apr 16, 2020",2799.55
"Apr 15, 2020",2783.36
"Apr 14, 2020",2846.06
"Apr 13, 2020",2761.63
"Apr 09, 2020",2789.82
"Apr 08, 2020",2749.98
"Apr 07, 2020",2659.41
"Apr 06, 2020",2663.68
"Apr 03, 2020",2488.65
"Apr 02, 2020",2526.9
"Apr 01, 2020",2470.5
"Mar 31, 2020",2584.59
"Mar 30, 2020",2626.65
"Mar 27, 2020",2541.47
"Mar 26, 2020",2630.07
"Mar 25, 2020",2475.56
"Mar 24, 2020",2447.33
"Mar 23, 2020",2237.4
"Mar 20, 2020",2304.92
"Mar 19, 2020",2409.39
"Mar 18, 2020",2398.1
"Mar 17, 2020",2529.19
"Mar 16, 2020",2386.13
"Mar 13, 2020",2711.02
"Mar 12, 2020",2480.64
"Mar 11, 2020",2741.38
"Mar 10, 2020",2882.23
"Mar 09, 2020",2746.56
"Mar 06, 2020",2972.37
"Mar 05, 2020",3023.94
"Mar 04, 2020",3130.12
"Mar 03, 2020",3003.37
"Mar 02, 2020",3090.23
"Feb 28, 2020",2954.22
"Feb 27, 2020",2978.76
"Feb 26, 2020",3116.39
"Feb 25, 2020",3128.21
"Feb 24, 2020",3225.89
"Feb 21, 2020",3337.75
"Feb 20, 2020",3373.23
"Feb 19, 2020",3386.15
"Feb 18, 2020",3370.29
"Feb 14, 2020",3380.16
"Feb 13, 2020",3373.94
"Feb 12, 2020",3379.45
"Feb 11, 2020",3357.75
"Feb 10, 2020",3352.09
"Feb 07, 2020",3327.71
"Feb 06, 2020",3345.78
"Feb 05, 2020",3334.69
"Feb 04, 2020",3297.59
"Feb 03, 2020",3248.92
"Jan 31, 2020",3225.52
"Jan 30, 2020",3283.66
"Jan 29, 2020",3273.4
"Jan 28, 2020",3276.24
"Jan 27, 2020",3243.63
"Jan 24, 2020",3295.47
"Jan 23, 2020",3325.54
"Jan 22, 2020",3321.75
"Jan 21, 2020",3320.79
"Jan 17, 2020",3329.62
"Jan 16, 2020",3316.81
"Jan 15, 2020",3289.29
"Jan 14, 2020",3283.15
"Jan 13, 2020",3288.13
"Jan 10, 2020",3265.35
"Jan 09, 2020",3274.7
"Jan 08, 2020",3253.05
"Jan 07, 2020",3237.18
"Jan 06, 2020",3246.28
"Jan 03, 2020",3234.85
"Jan 02, 2020",3257.85
"Dec 31, 2019",3230.78
"Dec 30, 2019",3221.29
"Dec 27, 2019",3240.02
"Dec 26, 2019",3239.91
"Dec 24, 2019",3223.38
"Dec 23, 2019",3224.01
"Dec 20, 2019",3221.22
"Dec 19, 2019",3205.37
"Dec 18, 2019",3191.14
"Dec 17, 2019",3192.52
"Dec 16, 2019",3191.45
"Dec 13, 2019",3168.8
"Dec 12, 2019",3168.57
"Dec 11, 2019",3141.63
"Dec 10, 2019",3132.52
"Dec 09, 2019",3135.96
"Dec 06, 2019",3145.91
"Dec 05, 2019",3117.43
"Dec 04, 2019",3112.76
"Dec 03, 2019",3093.2
"Dec 02, 2019",3113.87
"Nov 29, 2019",3140.98
"Nov 27, 2019",3153.63
"Nov 26, 2019",3140.52
"Nov 25, 2019",3133.64
"Nov 22, 2019",3110.29
"Nov 21, 2019",3103.54
"Nov 20, 2019",3108.46
"Nov 19, 2019",3120.18
"Nov 18, 2019",3122.03
"Nov 15, 2019","3,120.46"
"Nov 14, 2019","3,096.63"
"Nov 13, 2019","3,094.04"
"Nov 12, 2019","3,091.84"
"Nov 11, 2019","3,087.01"
"Nov 08, 2019","3,093.08"
"Nov 07, 2019","3,085.18"
"Nov 06, 2019","3,076.78"
"Nov 05, 2019","3,074.62"
"Nov 04, 2019","3,078.27"
"Nov 01, 2019","3,066.91"
"Oct 31, 2019","3,037.56"
"Oct 30, 2019","3,046.77"
"Oct 29, 2019","3,036.89"
"Oct 28, 2019","3,039.42"
"Oct 25, 2019","3,022.55"
"Oct 24, 2019","3,010.29"
"Oct 23, 2019","3,004.52"
"Oct 22, 2019","2,995.99"
"Oct 21, 2019","3,006.72"
"Oct 18, 2019","2,986.20"
"Oct 17, 2019","2,997.95"
"Oct 16, 2019","2,989.69"
"Oct 15, 2019","2,995.68"
"Oct 14, 2019","2,966.15"
"Oct 11, 2019","2,970.27"
"Oct 10, 2019","2,938.13"
"Oct 09, 2019","2,919.40"
"Oct 08, 2019","2,893.06"
"Oct 07, 2019","2,938.79"
"Oct 04, 2019","2,952.01"
"Oct 03, 2019","2,910.63"
"Oct 02, 2019","2,887.61"
"Oct 01, 2019","2,940.25"
"Sep 30, 2019","2,976.74"
"Sep 27, 2019","2,961.79"
"Sep 26, 2019","2,977.62"
"Sep 25, 2019","2,984.87"
"Sep 24, 2019","2,966.60"
"Sep 23, 2019","2,991.78"
"Sep 20, 2019","2,992.07"
"Sep 19, 2019","3,006.79"
"Sep 18, 2019","3,006.73"
"Sep 17, 2019","3,005.70"
"Sep 16, 2019","2,997.96"
"Sep 13, 2019","3,007.39"
"Sep 12, 2019","3,009.57"
"Sep 11, 2019","3,000.93"
"Sep 10, 2019","2,979.39"
"Sep 09, 2019","2,978.43"
"Sep 06, 2019","2,978.71"
"Sep 05, 2019","2,976.00"
"Sep 04, 2019","2,937.78"
"Sep 03, 2019","2,906.27"
"Aug 30, 2019","2,926.46"
"Aug 29, 2019","2,924.58"
"Aug 28, 2019","2,887.94"
"Aug 27, 2019","2,869.16"
"Aug 26, 2019","2,878.38"
"Aug 23, 2019","2,847.11"
"Aug 22, 2019","2,922.95"
"Aug 21, 2019","2,924.43"
"Aug 20, 2019","2,900.51"
"Aug 19, 2019","2,923.65"
"Aug 16, 2019","2,888.68"
"Aug 15, 2019","2,847.60"
"Aug 14, 2019","2,840.60"
"Aug 13, 2019","2,926.32"
"Aug 12, 2019","2,883.75"
"Aug 09, 2019","2,918.65"
"Aug 08, 2019","2,938.09"
"Aug 07, 2019","2,883.98"
"Aug 06, 2019","2,881.77"
"Aug 05, 2019","2,844.74"
"Aug 02, 2019","2,932.05"
"Aug 01, 2019","2,953.56"
"Jul 31, 2019","2,980.38"
"Jul 30, 2019","3,013.18"
"Jul 29, 2019","3,020.97"
"Jul 26, 2019","3,025.86"
"Jul 25, 2019","3,003.67"
"Jul 24, 2019","3,019.56"
"Jul 23, 2019","3,005.47"
"Jul 22, 2019","2,985.03"
"Jul 19, 2019","2,976.61"
"Jul 18, 2019","2,995.11"
"Jul 17, 2019","2,984.42"
"Jul 16, 2019","3,004.04"
"Jul 15, 2019","3,014.30"
"Jul 12, 2019","3,013.77"
"Jul 11, 2019","2,999.91"
"Jul 10, 2019","2,993.07"
"Jul 09, 2019","2,979.63"
"Jul 08, 2019","2,975.95"
"Jul 05, 2019","2,990.41"
"Jul 03, 2019","2,995.82"
"Jul 02, 2019","2,973.01"
"Jul 01, 2019","2,964.33"
"Jun 28, 2019","2,941.76"
"Jun 27, 2019","2,924.92"
"Jun 26, 2019","2,913.78"
"Jun 25, 2019","2,917.38"
"Jun 24, 2019","2,945.35"
"Jun 21, 2019","2,950.46"
"Jun 20, 2019","2,954.18"
"Jun 19, 2019","2,926.46"
"Jun 18, 2019","2,917.75"
"Jun 17, 2019","2,889.67"
"Jun 14, 2019","2,886.98"
"Jun 13, 2019","2,891.64"
"Jun 12, 2019","2,879.84"
"Jun 11, 2019","2,885.72"
"Jun 10, 2019","2,886.73"
"Jun 07, 2019","2,873.34"
"Jun 06, 2019","2,843.49"
"Jun 05, 2019","2,826.15"
"Jun 04, 2019","2,803.27"
"Jun 03, 2019","2,744.45"
"May 31, 2019","2,752.06"
"May 30, 2019","2,788.86"
"May 29, 2019","2,783.02"
"May 28, 2019","2,802.39"
"May 24, 2019","2,826.06"
"May 23, 2019","2,822.24"
"May 22, 2019","2,856.27"
"May 21, 2019","2,864.36"
"May 20, 2019","2,840.23"
"May 17, 2019","2,859.53"
"May 16, 2019","2,876.32"
"May 15, 2019","2,850.96"
"May 14, 2019","2,834.41"
"May 13, 2019","2,811.87"
"May 10, 2019","2,881.40"
"May 09, 2019","2,870.72"
"May 08, 2019","2,879.42"
"May 07, 2019","2,884.05"
"May 06, 2019","2,932.47"
"May 03, 2019","2,945.64"
"May 02, 2019","2,917.52"
"May 01, 2019","2,923.73"
"Apr 30, 2019","2,945.83"
"Apr 29, 2019","2,943.03"
"Apr 26, 2019","2,939.88"
"Apr 25, 2019","2,926.17"
"Apr 24, 2019","2,927.25"
"Apr 23, 2019","2,933.68"
"Apr 22, 2019","2,907.97"
"Apr 18, 2019","2,905.03"
"Apr 17, 2019","2,900.45"
"Apr 16, 2019","2,907.06"
"Apr 15, 2019","2,905.58"
"Apr 12, 2019","2,907.41"
"Apr 11, 2019","2,888.32"
"Apr 10, 2019","2,888.21"
"Apr 09, 2019","2,878.20"
"Apr 08, 2019","2,895.77"
"Apr 05, 2019","2,892.74"
"Apr 04, 2019","2,879.39"
"Apr 03, 2019","2,873.40"
"Apr 02, 2019","2,867.24"
"Apr 01, 2019","2,867.19"
"Mar 29, 2019","2,834.40"
"Mar 28, 2019","2,815.44"
"Mar 27, 2019","2,805.37"
"Mar 26, 2019","2,818.46"
"Mar 25, 2019","2,798.36"
"Mar 22, 2019","2,800.71"
"Mar 21, 2019","2,854.88"
"Mar 20, 2019","2,824.23"
"Mar 19, 2019","2,832.57"
"Mar 18, 2019","2,832.94"
"Mar 15, 2019","2,822.48"
"Mar 14, 2019","2,808.48"
"Mar 13, 2019","2,810.92"
"Mar 12, 2019","2,791.52"
"Mar 11, 2019","2,783.30"
"Mar 08, 2019","2,743.07"
